RecordID,Competition,Edition,Athlete Id,Sex,Region,Education,Age group,Income,Disability,Previous attempts,Late enrollment,Athlete score,Mental preparation,Train bf competition,Strength training,Sand training,Recovery,Supplements,Cardiovascular training,Outdoor Workout,Squad training,Physiotherapy,Plyometric training,No coach,Sport-specific training,Other training,Past injuries,Outcome
95813,Olympic Games,2022.0,418731.0,M,Southern Africa,,0-35,Middle-High,False,0.0,False,30.0,False,25.0,57.0,0.0,15.0,27.0,0.0,False,0.0,0.0,0.0,False,3.0,0.0,False,0
63317,Federation League,2020.0,539043.0,M,Central Asia,High school,0-35,Middle,False,0.0,False,0.0,False,46.0,113.0,0.0,5.0,19.0,5.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
63752,National Cup,2022.0,1634278.0,M,Southern Europe,Middle school,35-55,High,False,0.0,False,0.0,False,87.0,92.0,0.0,13.0,32.0,239.0,False,0.0,0.0,0.0,False,3.0,0.0,False,0
23402,Continental Championship,2021.0,600801.0,M,North America,High school,0-35,High,True,1.0,False,15.0,False,137.0,603.0,0.0,34.0,7.0,216.0,False,6.0,77.0,0.0,False,22.0,1.0,True,1
14087,National Cup,2021.0,370336.0,M,Central Asia,Middle school,0-35,Middle-Low,False,0.0,False,90.0,False,41.0,33.0,0.0,0.0,18.0,80.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
27499,Regional Tournament,2019.0,2578802.0,F,Southern Europe,Middle school,0-35,High,False,0.0,False,60.0,False,120.0,41.0,0.0,347.0,29.0,77.0,False,4.0,0.0,0.0,False,8.0,0.0,False,1
77276,Regional Tournament,2021.0,604106.0,F,Middle East,Middle school,0-35,Middle-Low,False,0.0,False,60.0,False,83.0,29.0,0.0,22.0,26.0,94.0,False,0.0,0.0,0.0,False,5.0,0.0,True,1
38204,Federation League,2019.0,571055.0,M,Central America,Middle school,0-35,High,False,0.0,False,60.0,False,276.0,67.0,0.0,263.0,60.0,4.0,False,2.0,32.0,0.0,False,7.0,0.0,True,0
51733,Continental Championship,2019.0,2641254.0,,Western Europe,Middle school,0-35,High,False,0.0,False,0.0,False,1243.0,793.0,0.0,2960.0,162.0,327.0,False,1.0,1045.0,0.0,False,279.0,22.0,True,1
48671,Regional Tournament,2019.0,520325.0,F,East Asia,Middle school,0-35,Middle,False,0.0,False,0.0,False,81.0,19.0,0.0,93.0,17.0,89.0,False,0.0,0.0,0.0,False,1.0,0.0,True,0
75482,Continental Championship,2021.0,624092.0,M,Oceania,Middle school,0-35,Middle-High,False,0.0,False,,False,74.0,186.0,0.0,,12.0,212.0,False,5.0,90.0,0.0,False,18.0,2.0,True,0
71675,National Cup,2021.0,191797.0,F,Northern Africa,High school,0-35,High,False,0.0,False,,False,139.0,182.0,0.0,17.0,112.0,273.0,False,0.0,0.0,0.0,False,5.0,0.0,False,1
48911,World Championship,2022.0,2378591.0,F,Eastern Europe,High school,35-55,Middle-Low,False,1.0,False,,False,46.0,65.0,1.0,9.0,15.0,94.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
40843,Local Match,2022.0,2486930.0,M,Central Asia,University Degree,35-55,Low,False,0.0,False,30.0,False,125.0,571.0,0.0,82.0,116.0,695.0,True,3.0,0.0,0.0,False,11.0,1.0,True,1
99901,Regional Tournament,2022.0,687030.0,F,East Asia,Middle school,0-35,Middle,False,0.0,False,0.0,False,30.0,80.0,0.0,0.0,7.0,33.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
22281,Local Match,2019.0,574078.0,M,South America,High school,0-35,Low,False,0.0,False,0.0,True,340.0,1299.0,0.0,95.0,233.0,758.0,False,4.0,29.0,24.0,False,13.0,26.0,True,1
39521,,2022.0,677444.0,F,East Asia,High school,0-35,Low,False,0.0,False,120.0,False,97.0,55.0,0.0,166.0,29.0,2.0,False,1.0,0.0,0.0,False,5.0,0.0,False,0
51297,Local Match,2020.0,540054.0,M,Oceania,High school,0-35,Middle-Low,False,0.0,False,0.0,False,548.0,2451.0,0.0,282.0,521.0,613.0,False,0.0,16.0,18.0,False,30.0,48.0,True,1
99885,Local Match,2019.0,116631.0,M,Eastern Europe,Middle school,0-35,Middle-Low,False,1.0,False,90.0,,94.0,124.0,0.0,71.0,73.0,166.0,False,0.0,3.0,10.0,False,7.0,3.0,True,0
24855,Regional Tournament,2022.0,509935.0,F,Southern Europe,Middle school,0-35,Middle,False,1.0,False,0.0,False,149.0,480.0,1.0,7.0,22.0,104.0,False,1.0,0.0,5.0,False,1.0,0.0,,1
30632,Regional Tournament,2020.0,546685.0,F,Central America,High school,0-35,Middle-Low,False,0.0,False,0.0,False,353.0,23.0,0.0,910.0,45.0,72.0,False,0.0,0.0,0.0,False,11.0,0.0,False,1
29200,Federation League,2021.0,2266889.0,M,Western Europe,High school,35-55,Middle,False,0.0,False,0.0,False,101.0,281.0,0.0,100.0,78.0,0.0,False,0.0,56.0,0.0,False,5.0,0.0,False,1
94239,Regional Tournament,2020.0,544500.0,F,Central America,University Degree,35-55,Low,False,0.0,False,0.0,False,74.0,6.0,0.0,262.0,7.0,54.0,False,0.0,0.0,0.0,False,5.0,0.0,False,0
54595,Federation League,2020.0,465068.0,F,East Asia,University Degree,0-35,High,False,1.0,False,60.0,False,36.0,41.0,0.0,0.0,39.0,6.0,False,0.0,3.0,0.0,False,1.0,0.0,True,0
42884,National Cup,2022.0,630165.0,M,South Asia,High school,0-35,High,False,0.0,False,,False,122.0,228.0,0.0,141.0,49.0,241.0,False,0.0,0.0,0.0,False,4.0,0.0,False,0
53666,Federation League,2022.0,412717.0,M,Central America,University Degree,35-55,High,False,0.0,False,0.0,False,308.0,346.0,46.0,219.0,372.0,11.0,False,60.0,0.0,0.0,False,39.0,0.0,False,1
21233,Regional Tournament,2021.0,555994.0,M,South America,Middle school,0-35,Middle,False,0.0,False,0.0,False,54.0,71.0,0.0,21.0,43.0,133.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
16760,Federation League,2019.0,535794.0,F,Northern Africa,Middle school,0-35,Low,False,0.0,False,0.0,False,187.0,378.0,0.0,106.0,324.0,5.0,False,9.0,61.0,0.0,False,19.0,0.0,True,0
15992,Regional Tournament,2019.0,568775.0,F,Central Asia,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,81.0,10.0,2.0,4.0,18.0,20.0,False,0.0,0.0,0.0,False,46.0,0.0,False,0
66734,Regional Tournament,2021.0,628655.0,F,Eastern Europe,High school,0-35,Middle,False,0.0,False,0.0,False,18.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,False,0
62352,Continental Championship,2021.0,244166.0,M,Eastern Europe,High school,0-35,Middle-Low,False,0.0,False,,False,62.0,471.0,0.0,99.0,31.0,160.0,False,3.0,0.0,0.0,False,10.0,1.0,False,0
20536,World Championship,2019.0,311158.0,F,East Asia,Middle school,0-35,Middle,True,0.0,False,,False,131.0,329.0,4.0,103.0,30.0,110.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
49943,Federation League,2022.0,629309.0,M,Eastern Europe,High school,0-35,Middle-Low,True,0.0,False,0.0,False,738.0,283.0,3.0,3439.0,316.0,29.0,False,227.0,8.0,0.0,False,56.0,0.0,True,1
75193,Regional Tournament,2020.0,548585.0,F,South America,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,231.0,116.0,9.0,145.0,214.0,73.0,False,0.0,0.0,0.0,False,24.0,1.0,False,0
96748,National Cup,2022.0,689101.0,F,Western Europe,Post Graduate,35-55,High,False,0.0,False,,False,99.0,60.0,0.0,1.0,119.0,398.0,False,5.0,0.0,0.0,False,8.0,0.0,False,0
35871,Local Match,2022.0,655353.0,M,South America,University Degree,35-55,Middle-High,False,0.0,False,90.0,False,1007.0,666.0,11.0,2039.0,460.0,930.0,True,1.0,11.0,0.0,,28.0,0.0,True,1
42534,Regional Tournament,2021.0,123270.0,F,Northern Africa,Middle school,35-55,Middle,False,0.0,False,0.0,False,45.0,9.0,0.0,68.0,5.0,13.0,False,0.0,0.0,0.0,False,5.0,0.0,False,0
96526,Federation League,2020.0,529025.0,M,East Asia,High school,35-55,Middle-Low,False,0.0,False,0.0,False,593.0,295.0,0.0,772.0,819.0,43.0,False,0.0,121.0,0.0,False,89.0,3.0,False,1
23849,Federation League,2019.0,583247.0,M,Oceania,Middle school,0-35,High,False,0.0,False,0.0,False,95.0,58.0,0.0,27.0,31.0,8.0,False,3.0,39.0,0.0,False,8.0,0.0,True,0
21829,National Cup,2022.0,354688.0,F,South America,Middle school,0-35,High,False,0.0,False,0.0,False,91.0,33.0,0.0,2.0,76.0,149.0,False,0.0,0.0,0.0,False,8.0,0.0,False,1
77729,Continental Championship,2022.0,333637.0,M,North America,High school,0-35,High,False,0.0,False,,False,97.0,364.0,0.0,28.0,65.0,1.0,False,0.0,48.0,0.0,False,4.0,0.0,True,1
58007,World Championship,2021.0,626307.0,F,East Asia,Middle school,0-35,Low,True,0.0,False,,False,39.0,23.0,0.0,0.0,12.0,38.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
11056,Regional Tournament,2019.0,607382.0,F,South America,High school,0-35,Low,False,0.0,False,60.0,False,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
64454,Local Match,2021.0,565348.0,M,Oceania,High school,0-35,Middle-Low,False,0.0,False,0.0,False,173.0,1074.0,0.0,147.0,178.0,412.0,False,4.0,44.0,3.0,False,8.0,0.0,True,0
49366,Continental Championship,2022.0,515977.0,M,North America,Middle school,0-35,Low,False,0.0,False,0.0,False,213.0,825.0,0.0,224.0,23.0,155.0,False,1.0,239.0,0.0,False,25.0,1.0,True,1
94498,Regional Tournament,2022.0,290184.0,F,Western Europe,University Degree,0-35,High,False,0.0,False,60.0,False,75.0,83.0,0.0,2.0,16.0,72.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
76632,Local Match,2019.0,561268.0,M,East Asia,High school,0-35,Middle-High,False,0.0,False,0.0,True,752.0,3224.0,0.0,860.0,515.0,729.0,False,9.0,76.0,27.0,False,30.0,67.0,True,1
79528,Federation League,2021.0,620608.0,F,Northern Africa,High school,0-35,Low,False,0.0,False,0.0,False,462.0,174.0,0.0,577.0,289.0,2.0,False,1.0,75.0,0.0,,25.0,0.0,True,0
55178,Local Match,2020.0,554236.0,M,North America,University Degree,0-35,Middle,False,0.0,False,0.0,False,406.0,1443.0,0.0,56.0,353.0,683.0,False,0.0,13.0,0.0,False,25.0,29.0,True,1
47679,Local Match,2022.0,570213.0,M,East Asia,High school,35-55,Middle-High,False,1.0,False,0.0,False,238.0,2128.0,0.0,135.0,249.0,732.0,True,0.0,,21.0,False,22.0,7.0,True,0
62909,Local Match,2022.0,655113.0,M,Central Asia,Middle school,0-35,Low,False,0.0,False,60.0,False,35.0,60.0,0.0,63.0,33.0,7.0,True,0.0,0.0,0.0,False,3.0,0.0,False,0
53914,Regional Tournament,2019.0,504635.0,F,Central America,University Degree,0-35,High,False,0.0,False,0.0,False,25.0,15.0,0.0,2.0,7.0,74.0,False,0.0,0.0,0.0,False,3.0,0.0,False,1
64036,World Championship,2019.0,1319732.0,F,East Asia,Middle school,35-55,Middle,False,0.0,False,,False,77.0,106.0,0.0,20.0,20.0,85.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
56598,Regional Tournament,2022.0,652572.0,F,Southern Europe,High school,35-55,Middle,False,0.0,False,0.0,False,183.0,888.0,1.0,224.0,36.0,140.0,False,29.0,0.0,0.0,False,0.0,0.0,True,1
57002,Regional Tournament,2021.0,628119.0,F,Southern Africa,High school,35-55,High,False,0.0,,0.0,False,251.0,36.0,0.0,721.0,32.0,95.0,False,0.0,0.0,0.0,False,44.0,0.0,False,0
66859,Continental Championship,2019.0,571186.0,M,South America,High school,0-35,Middle-Low,False,0.0,False,0.0,False,454.0,708.0,0.0,130.0,41.0,218.0,False,1.0,594.0,0.0,False,99.0,4.0,True,1
66202,National Cup,2022.0,689637.0,F,Southern Europe,High school,0-35,Middle-High,False,0.0,False,30.0,False,292.0,170.0,0.0,0.0,153.0,2377.0,False,0.0,0.0,0.0,False,5.0,0.0,False,1
96098,,2022.0,477833.0,M,South America,Middle school,35-55,Middle,True,1.0,False,0.0,False,846.0,1509.0,0.0,322.0,460.0,1623.0,True,33.0,22.0,19.0,False,35.0,11.0,True,0
77173,Local Match,2019.0,595735.0,M,Western Europe,Middle school,0-35,High,False,0.0,False,0.0,True,761.0,1254.0,6.0,1594.0,309.0,1122.0,False,0.0,62.0,9.0,False,54.0,5.0,True,1
29340,Regional Tournament,2020.0,535145.0,F,North America,Middle school,0-35,Middle-High,False,0.0,False,0.0,False,625.0,156.0,5.0,721.0,169.0,99.0,False,0.0,0.0,0.0,False,19.0,0.0,False,0
16463,Regional Tournament,2022.0,682107.0,F,Western Europe,High school,0-35,Middle-Low,False,0.0,False,0.0,False,115.0,780.0,1.0,1.0,16.0,259.0,False,0.0,0.0,16.0,False,0.0,0.0,False,1
73802,Continental Championship,2022.0,656815.0,M,Central America,Middle school,0-35,Middle-High,False,0.0,False,0.0,False,286.0,327.0,0.0,614.0,8.0,108.0,False,0.0,257.0,0.0,False,31.0,0.0,True,1
21827,Local Match,2019.0,409040.0,M,Western Europe,Middle school,0-35,Middle-Low,False,1.0,False,30.0,True,157.0,211.0,0.0,39.0,164.0,788.0,False,0.0,4.0,0.0,False,1.0,10.0,True,1
99514,Local Match,2020.0,517269.0,M,Southern Europe,Middle school,35-55,Low,True,1.0,False,120.0,False,2974.0,7240.0,0.0,6034.0,1635.0,2662.0,False,0.0,189.0,43.0,False,153.0,193.0,True,1
31017,Federation League,2019.0,352051.0,F,Northern Africa,Middle school,35-55,Middle-Low,False,1.0,False,0.0,False,24.0,10.0,0.0,5.0,20.0,0.0,False,0.0,13.0,0.0,False,0.0,0.0,True,1
21139,Local Match,2022.0,615302.0,M,Central America,High school,0-35,Low,False,0.0,False,0.0,False,614.0,2297.0,0.0,864.0,325.0,871.0,True,13.0,0.0,4.0,False,30.0,6.0,True,1
94821,World Championship,2022.0,637496.0,F,East Asia,Middle school,35-55,High,False,0.0,False,,False,167.0,975.0,1.0,88.0,60.0,84.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
34792,Local Match,2021.0,629303.0,M,South America,High school,0-35,High,False,0.0,False,60.0,True,143.0,313.0,0.0,72.0,184.0,712.0,False,1.0,9.0,0.0,False,5.0,0.0,True,1
51085,Continental Championship,2021.0,519258.0,M,Middle East,Middle school,35-55,Low,False,1.0,False,0.0,False,281.0,365.0,0.0,97.0,4.0,67.0,False,5.0,316.0,0.0,False,68.0,0.0,False,0
18007,Local Match,2020.0,2189002.0,M,North America,University Degree,35-55,Middle-Low,False,0.0,False,0.0,False,351.0,993.0,0.0,202.0,223.0,702.0,False,0.0,17.0,5.0,False,35.0,9.0,True,1
71506,Federation League,2020.0,230052.0,M,Northern Africa,High school,0-35,High,False,0.0,False,120.0,False,226.0,138.0,0.0,291.0,69.0,7.0,False,0.0,62.0,0.0,False,35.0,5.0,False,0
14604,Local Match,2020.0,505002.0,M,South America,High school,0-35,Low,False,0.0,False,0.0,False,106.0,302.0,0.0,144.0,94.0,77.0,False,0.0,6.0,0.0,False,3.0,0.0,True,0
50291,Federation League,2019.0,529073.0,M,Northern Africa,Middle school,,High,False,0.0,False,40.0,False,155.0,148.0,0.0,125.0,47.0,1.0,False,0.0,,0.0,False,8.0,0.0,False,0
49874,Regional Tournament,2021.0,99799.0,F,Central Asia,High school,0-35,Low,False,1.0,False,60.0,False,182.0,62.0,7.0,116.0,90.0,80.0,False,0.0,0.0,0.0,False,16.0,0.0,False,1
45515,Local Match,2021.0,2306016.0,M,Central America,University Degree,0-35,Middle-Low,False,0.0,False,30.0,True,363.0,1724.0,0.0,165.0,265.0,445.0,False,2.0,28.0,12.0,False,22.0,4.0,True,1
57091,Local Match,2022.0,656529.0,M,Southern Africa,High school,35-55,Middle,False,0.0,False,0.0,False,737.0,1661.0,0.0,1064.0,538.0,862.0,True,29.0,11.0,3.0,False,48.0,1.0,True,1
89075,Federation League,2022.0,373280.0,M,Middle East,High school,0-35,Middle-Low,False,1.0,False,60.0,False,18.0,12.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
57229,Continental Championship,2021.0,632904.0,M,North America,University Degree,0-35,Middle,False,0.0,False,0.0,False,296.0,525.0,0.0,595.0,38.0,97.0,False,3.0,188.0,0.0,False,71.0,0.0,True,1
79951,Regional Tournament,2021.0,366936.0,F,Oceania,High school,0-35,Low,False,1.0,False,60.0,False,77.0,12.0,0.0,560.0,16.0,68.0,False,0.0,0.0,0.0,False,4.0,0.0,False,0
15720,Regional Tournament,2020.0,488425.0,M,Oceania,Middle school,35-55,Low,False,0.0,False,0.0,False,646.0,19.0,2.0,2453.0,90.0,55.0,False,0.0,0.0,0.0,False,24.0,1.0,False,0
88802,Regional Tournament,2022.0,697136.0,F,Oceania,Middle school,0-35,Middle-Low,False,0.0,False,60.0,False,54.0,61.0,0.0,50.0,8.0,0.0,False,1.0,0.0,0.0,False,2.0,0.0,True,0
95156,Local Match,2019.0,552104.0,F,East Asia,High school,0-35,High,True,0.0,False,0.0,True,403.0,1840.0,2.0,424.0,332.0,2440.0,False,8.0,56.0,34.0,False,70.0,59.0,True,1
70322,Federation League,2019.0,607061.0,M,North America,High school,0-35,Middle-Low,False,0.0,False,30.0,False,166.0,168.0,22.0,82.0,124.0,22.0,False,4.0,46.0,0.0,False,2.0,0.0,True,1
65896,World Championship,2021.0,618846.0,F,Southern Europe,High school,0-35,High,False,0.0,False,,False,18.0,42.0,0.0,11.0,12.0,10.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
36258,World Championship,2021.0,624099.0,F,Southern Europe,High school,35-55,Middle-Low,False,0.0,False,,False,5.0,6.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
29669,Federation League,2021.0,550046.0,M,East Asia,High school,0-35,High,False,0.0,False,0.0,False,268.0,227.0,30.0,319.0,98.0,2.0,False,4.0,107.0,0.0,False,12.0,0.0,True,1
52538,Federation League,2022.0,653729.0,F,North America,High school,0-35,Middle-Low,False,0.0,False,0.0,False,163.0,197.0,0.0,87.0,48.0,14.0,False,5.0,0.0,0.0,False,3.0,0.0,True,1
90446,Continental Championship,2021.0,234559.0,M,North America,University Degree,35-55,High,False,0.0,False,0.0,False,144.0,525.0,0.0,65.0,21.0,132.0,False,2.0,24.0,0.0,False,19.0,0.0,False,1
58392,World Championship,2021.0,2410140.0,F,Northern Africa,High school,35-55,High,False,0.0,False,,False,20.0,5.0,0.0,2.0,1.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
31113,World Championship,2022.0,1950911.0,F,Middle East,Middle school,35-55,Middle,False,0.0,False,,False,103.0,649.0,0.0,10.0,48.0,176.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
27553,Local Match,2020.0,544697.0,M,Central America,Middle school,0-35,Middle,False,0.0,False,0.0,False,73.0,164.0,0.0,114.0,83.0,1.0,False,0.0,0.0,0.0,False,3.0,1.0,True,0
21452,National Cup,2021.0,625574.0,F,Eastern Europe,High school,0-35,High,False,0.0,False,0.0,False,435.0,197.0,0.0,,221.0,1751.0,False,0.0,0.0,0.0,False,11.0,0.0,False,1
93103,Local Match,2022.0,234661.0,M,East Asia,Middle school,0-35,High,False,1.0,False,0.0,False,471.0,1647.0,0.0,437.0,371.0,1137.0,True,0.0,40.0,7.0,False,52.0,1.0,True,1
17572,Local Match,2022.0,2584244.0,M,North America,University Degree,35-55,Middle-Low,,0.0,False,30.0,False,213.0,1822.0,0.0,30.0,227.0,610.0,True,0.0,11.0,13.0,False,13.0,15.0,True,1
78417,Regional Tournament,2021.0,631492.0,F,Oceania,University Degree,0-35,Low,False,0.0,False,60.0,False,203.0,123.0,0.0,3.0,153.0,118.0,False,0.0,0.0,0.0,False,65.0,0.0,False,1
15754,Regional Tournament,2019.0,2540724.0,M,East Asia,University Degree,35-55,Middle,False,1.0,False,120.0,False,299.0,233.0,3.0,357.0,153.0,153.0,False,13.0,0.0,0.0,False,39.0,0.0,True,1
93152,National Cup,2021.0,632571.0,M,Central America,High school,0-35,Middle-High,True,0.0,False,,False,78.0,13.0,0.0,0.0,44.0,244.0,False,16.0,0.0,0.0,False,4.0,0.0,False,1
85922,Local Match,2022.0,647171.0,M,South America,Middle school,0-35,Low,True,0.0,False,60.0,False,30.0,83.0,0.0,31.0,48.0,1.0,True,1.0,0.0,0.0,False,3.0,0.0,False,0
83435,Local Match,2021.0,616646.0,M,Central Asia,High school,0-35,Low,False,0.0,False,0.0,True,303.0,302.0,0.0,627.0,258.0,847.0,False,8.0,0.0,0.0,False,7.0,0.0,True,1
31333,Federation League,2019.0,385937.0,M,East Asia,Middle school,35-55,Middle-High,False,0.0,False,0.0,False,1155.0,506.0,4.0,826.0,399.0,30.0,False,43.0,265.0,0.0,False,35.0,0.0,True,1
31745,World Championship,2019.0,527742.0,F,Northern Africa,Middle school,0-35,High,False,0.0,False,0.0,False,51.0,19.0,0.0,98.0,8.0,88.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
92213,Regional Tournament,2020.0,126322.0,F,North America,High school,35-55,Low,False,1.0,False,0.0,False,126.0,14.0,2.0,307.0,38.0,31.0,False,0.0,0.0,0.0,False,8.0,0.0,True,1
50677,Continental Championship,2022.0,675840.0,M,East Asia,High school,0-35,High,False,0.0,False,0.0,False,367.0,846.0,0.0,781.0,77.0,135.0,False,10.0,304.0,0.0,False,49.0,2.0,False,1
79809,Local Match,2021.0,379769.0,M,Central America,High school,0-35,Middle-Low,False,1.0,False,60.0,False,97.0,190.0,1.0,53.0,118.0,23.0,False,1.0,1.0,0.0,False,12.0,0.0,False,0
40366,Federation League,2021.0,610515.0,F,Central Asia,Middle school,0-35,High,False,0.0,False,0.0,False,226.0,165.0,5.0,307.0,352.0,4.0,False,1.0,67.0,0.0,False,23.0,0.0,True,1
79964,Regional Tournament,2022.0,645359.0,F,Southern Europe,High school,0-35,Middle-Low,False,0.0,False,60.0,False,128.0,294.0,0.0,314.0,47.0,144.0,False,6.0,0.0,0.0,False,0.0,0.0,True,1
47700,Regional Tournament,2020.0,506233.0,F,Middle East,High school,35-55,Middle,False,0.0,False,0.0,False,83.0,3.0,0.0,44.0,8.0,73.0,False,0.0,0.0,0.0,False,3.0,0.0,,1
82173,Regional Tournament,2019.0,571441.0,F,North America,University Degree,35-55,Middle-Low,False,0.0,False,0.0,False,79.0,36.0,8.0,77.0,17.0,80.0,False,0.0,0.0,0.0,False,3.0,0.0,False,1
45534,Federation League,2021.0,633763.0,M,Middle East,High school,35-55,High,False,0.0,False,0.0,False,429.0,293.0,0.0,385.0,173.0,4.0,False,8.0,23.0,0.0,False,36.0,0.0,True,1
16975,National Cup,2022.0,510460.0,M,South Asia,University Degree,35-55,Middle-Low,False,0.0,False,0.0,False,40.0,19.0,0.0,40.0,19.0,217.0,False,0.0,0.0,0.0,False,1.0,0.0,False,0
74340,Regional Tournament,2020.0,349040.0,F,South Asia,University Degree,35-55,High,False,0.0,False,0.0,False,272.0,19.0,0.0,798.0,23.0,29.0,False,0.0,0.0,0.0,False,15.0,0.0,False,0
65179,Federation League,2022.0,395535.0,M,Northern Africa,High school,35-55,Low,True,0.0,False,0.0,False,204.0,270.0,9.0,49.0,51.0,6.0,False,0.0,0.0,0.0,False,22.0,0.0,False,0
32680,Local Match,2021.0,633077.0,M,Western Europe,Middle school,0-35,Middle-Low,True,0.0,False,0.0,True,909.0,2078.0,0.0,1188.0,378.0,,False,6.0,52.0,26.0,False,47.0,38.0,True,1
78506,National Cup,2021.0,2131908.0,M,Western Europe,High school,35-55,Middle-Low,False,0.0,False,0.0,False,162.0,78.0,0.0,5.0,121.0,620.0,False,0.0,0.0,0.0,False,17.0,0.0,False,1
33416,Olympic Games,2019.0,344282.0,M,Southern Europe,High school,0-35,Low,False,0.0,False,0.0,False,19.0,26.0,0.0,0.0,20.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
78500,World Championship,2022.0,695951.0,F,Central America,Middle school,0-35,Middle,True,0.0,False,30.0,False,156.0,320.0,7.0,288.0,59.0,93.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
22341,Continental Championship,2019.0,490081.0,M,Western Europe,Middle school,0-35,Middle,False,0.0,False,25.0,False,181.0,263.0,0.0,89.0,,72.0,False,1.0,287.0,0.0,False,54.0,0.0,False,1
16345,Regional Tournament,2019.0,605102.0,F,Eastern Europe,Middle school,0-35,High,False,0.0,False,0.0,False,93.0,29.0,0.0,134.0,32.0,104.0,False,1.0,0.0,0.0,False,12.0,0.0,False,1
29769,Olympic Games,2022.0,2085209.0,F,South Asia,University Degree,35-55,Middle,False,0.0,False,0.0,False,1639.0,2808.0,0.0,2490.0,274.0,0.0,False,3.0,0.0,0.0,False,198.0,15.0,False,1
87884,World Championship,2021.0,628630.0,F,South America,Middle school,0-35,Low,False,0.0,False,,False,60.0,57.0,0.0,15.0,18.0,100.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
55443,Regional Tournament,2019.0,1521687.0,F,East Asia,University Degree,35-55,Middle-High,False,0.0,False,60.0,False,25.0,2.0,1.0,0.0,4.0,13.0,False,0.0,0.0,0.0,False,7.0,0.0,False,0
19898,Regional Tournament,2019.0,603818.0,F,East Asia,Middle school,0-35,Middle-Low,False,0.0,False,60.0,False,84.0,54.0,0.0,59.0,79.0,50.0,False,0.0,0.0,0.0,False,8.0,0.0,False,0
76368,Continental Championship,2021.0,633605.0,F,North America,High school,0-35,High,False,0.0,False,0.0,False,65.0,109.0,0.0,29.0,22.0,176.0,False,1.0,11.0,0.0,False,8.0,1.0,False,1
43584,National Cup,2022.0,490313.0,M,Western Europe,High school,0-35,Middle,False,0.0,,,False,59.0,14.0,0.0,0.0,19.0,327.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
47345,Regional Tournament,2019.0,610260.0,F,Middle East,University Degree,0-35,Middle-High,False,0.0,False,0.0,False,198.0,125.0,0.0,104.0,104.0,114.0,False,0.0,0.0,0.0,False,15.0,0.0,False,1
77378,National Cup,2021.0,107028.0,M,Central Asia,Middle school,0-35,Low,False,0.0,False,30.0,False,22.0,12.0,0.0,0.0,16.0,33.0,False,0.0,0.0,0.0,False,2.0,0.0,,0
58395,Local Match,2019.0,168229.0,M,Northern Africa,High school,35-55,Middle-High,False,0.0,False,30.0,True,879.0,2724.0,0.0,1176.0,628.0,1104.0,False,14.0,59.0,39.0,False,78.0,61.0,True,1
33053,Olympic Games,2022.0,642878.0,M,Middle East,University Degree,0-35,Middle-High,False,0.0,False,0.0,False,94.0,363.0,0.0,94.0,24.0,0.0,False,1.0,0.0,0.0,False,2.0,0.0,True,0
78047,World Championship,2019.0,589734.0,F,Eastern Europe,High school,0-35,Low,False,0.0,False,,False,183.0,409.0,10.0,26.0,32.0,89.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
14739,Continental Championship,2022.0,678341.0,M,Western Europe,High school,0-35,Middle,False,0.0,False,30.0,False,863.0,1104.0,0.0,2267.0,116.0,174.0,False,9.0,508.0,0.0,False,165.0,2.0,True,1
24347,World Championship,2019.0,582250.0,F,Southern Europe,High school,35-55,,False,0.0,False,,False,258.0,413.0,2.0,420.0,20.0,100.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
78755,Continental Championship,2022.0,529287.0,M,North America,Middle school,0-35,Middle,True,0.0,False,30.0,False,119.0,341.0,0.0,110.0,29.0,90.0,False,2.0,84.0,0.0,False,7.0,3.0,False,0
